Pantun_ID,Line_1,Line_2,Line_3,Line_4
Pantun_15103,"Di sebalik ranting terang rembulan,",Cahaya menerangi seluruhnya alam;,"Sikap positif menjadi bualan,",Negatif ibarat kegelapannya malam.
Pantun_15104,"Galah di pintu menimpa bangku,",Tandanya lama biar sandarnya;,"Allah penentu apa berlaku,",Reda terima besar ganjar-Nya.
Pantun_15105,"Bila terantuk baru terngadah,",Perbahasa melayu boleh diguna;,"Sudah terkena tanggunglah padah,",Sesal kemudian tidak berguna.
Pantun_15106,"Pedasnya lada tidak terperi,",Petai sepapan di pohon hulu;,"Ubah minda siapkan diri,",Maju hadapan lupakan yang lalu.
Pantun_15107,"Makan nasi di musim hujan,",Nasi dimakan beralaskan rotan;,"Hidup mesti diteruskan,",Walau badai datang tak disangkakan.
Pantun_15108,"Tanpa semua siapalah kita,",Pangkat bukan pandangannya taraf;,"Jika positif dan negatif tiada,",Tiadakan lengkap sebuah geraf
Pantun_15109,"Banyak kelkatu di pokok papaya,",Menuju sekiat terbang ke sana;,"Fikir itu pelita jaya,",Nanti berbuat jadi sempurna.
Pantun_15110,"Encik Latif memakan bubur,",Bubur dimakan di pekan Trolak;,"Positif berlambangkan tanda campur,",Negatif pula bermaksudnya tolak.
Pantun_15111,"Seri pagi bernyanyi ketitir,",Sayang tempua hingap di dahan;,"Telah puas aku berfikir,",Sudah begitu ketentuan Tuhan.
Pantun_15112,"Pak Mat tempeh jual rojak,",Minah karen duduk di tembok;,"Mengapa ramai yang suka merajuk,",Silaturrahim perlu dipupuk.
Pantun_15113,"Pohon dedalu di atas daik,",Pohon pedada di hujung taman;,"Kita perlu bersangka baik,",Kunci kepada kekuatan iman.
Pantun_15114,"Burung Nuri terbang tinggi,",Hinggap di dahan mati;,"Hidup ini mesti berhati-hati,",Agar tidak menyesal nanti.
Pantun_15115,"Bersama bonda membawa beras,",Jumpa mertua membeli benang;,"Waktu muda bekerja keras,",Bila tua hidup senang.
Pantun_15116,"Terang bulan bagai diukir,",Tupai mengusik bunga durian;,"Jika berjanji usah mungkir,",Padah nanti terima balasan.
Pantun_15499,"Batu Kikir jambatan bosi,",Lagu dinyanyi waktu petang;,"Selalu berfikir tidaklah rugi,",Bila bertindak untung yang datang.
Pantun_15500,"Turun ke kali mengalih sampan,",Hendak mendayung ke Pulau Merua;,"Positif negatif pasangan kehidupan,",Bateri tak berfungsi tanpa kedua.
Pantun_15501,"Pagi hari makan ketupat,",Makan dengan gulai berlada;,"Apa yang dituai itulah yang dapat,",Berbakti buatlah baik selagi ada
Pantun_15502,"Terang bulan bagai diukir,",Tupai mengusik bunga duruan;,"Nasihatkan anak-anak jangan main banjir,",Biar sesal dahulu jangan sesal kamudian.
Pantun_15503,"Buat tapai guna ragi,",Agar dapat buat bekalan;,"Musahabah diri tidakan rugi,",Bersangka baik jadikan amalan.
Pantun_15504,"Masak lemak pucuk meranti,",Di campur pegaga enak rasanya;,"Fikir itu pelita hati,",Dengan berfikir menyelamatkan segalanya.
Pantun_15505,"Gunung daik bercabang tiga,",Hancur badan di kandung tanah;,"Amalkan perinsip berjaga-jaga,",Hidup bahagia hingga ke Jannah.
Pantun_15506,"Kikir batu serata titi,",Mengelap meja berkerut dahi;,"Fikir itu pelita hati,",Mengelak hampa menjerut diri.
Pantun_15507,"Pergi menjaja keluar kota,",Jual kelapa dan juga durian;,"Berfikir bertindak biar sekata,",Supaya tidak menyesal kemudian.
Pantun_15508,"Dari desa pergi ke kota,",Singgah di pasar beli pedate;,"Walau apa orang nak kata,",Kita tetap tenang di hati.
Pantun_15509,"Jelingan mata tanda perkenalan,",Ketika berkelah di Simpang Empat;,"Gantung cita-cita tinggi di bulan,",Berusaha kejarlah sampai dapat.
Pantun_15510,"Tupai mengusik bunga durian,",Sudahlah gugur sebelum berbuah;,"Beruntung kita kurniaan Tuhan,",Bumi Malaysia sangat bertuah
Pantun_15511,"Kancing suasa permata intan,",Diambil kakak jadikan butang;,"Kurang harta bukan alasan,",Untuk tidak mencapai bintang.
Pantun_15512,"Sambil mengarang corak diukir,",Di belakang tabir dibalik ruang;,"Kata-kata orang direnung difikir,",Yang baik ambil yang buruk buang.
Pantun_15513,"Anak-anak bermain guli,",Beramai-ramai meriah sekali;,"Hidup di dunia berhati-hati,",Jangan sampai merana diri.
Pantun_15514,"Sungguh cantik lukisan diukir,",Tempat pameran hendak dibawa;,"Hidup dengan amalan berzikir,",Agar mengsuci rohani jiwa.
Pantun_15515,"Pucuk labu daun meranti,",Masak lemak resepi mak Jah;,"Akal itu pelita hati,",Jangan dipadamkan dek nafsu amarah.
Pantun_15517,"Hati terpikat cantiknya suasa,",Hiasannya pula indah dipandang;,"Minda sihat jiwa perkasa,",Hidup selesa hati pun tenang.
Pantun_15518,"Segala perbuatan harus difikir,",Agar tak kesal dihari kemudian;,"Kalau kita selalu berzikir,",Pasti ingat pada tuhan.
Pantun_15519,"Cantik si bunga menjadi pujaan,",Hiasan taman menambah kecantikan;,"Idea positif mengarah kejayaan,",Perbuatan negatif menjurus keburukan.
Pantun_15520,"Indahnya nama diberi,",Buat insan yang tersayang;,"Dekatkan diri pada ilahi,",Jauhkan perkara yang terlarang.
Pantun_15521,"Terang bulan bagai diukir,",Cahaya bersinar kembang melati;,"Jika kurang orang berpikir,",Malap cahaya pelita hati.
Pantun_15522,"Semut kerengga di pokok teja,",Ulat bulu di pokok durian;,"Tekun berusaha bersemangat waja,",Susah dahulu senang kemudian.
Pantun_15523,"Pergi mandi di kuala sungai,",Jangan berenang terlalu jauh;,"Ubah sikap ubah perangai,",Baiki diri dengan bersungguh.
Pantun_15524,"Tupai mengusik bunga durian,",Jatuh berserak di atas pasir;,"Tidak menyesal hari kemudian,",Berbuat baik tak payah fikir.
Pantun_15525,"Beli ikan dari Pekan,",Beli pula ikan cencaru;,"Berfikirlah dulu sebelum lakukan,",Moga hidup tidak bercelaru
Pantun_15526,"Duduk di kali sambil bernazam,",Anggun bersila tangan digaru;,"Usah kesali kenangan silam,",Bina semula iltizam baru.
Pantun_15527,"Rimbun sungguh pohonan kopi,",Tinggi lagi si pohon nangka;,"Hidup kita saling melengkapi,",Bersama amalkan berbaik sangka.
Pantun_15528,"Buah kuini diperhati ditinjau,",Nampak penyengat mengejar keluang;,"Kehidupan ini dipenuhi ranjau,",Kuatkan semangat teruslah berjuang.
Pantun_15529,"Sungguh tirus lalang sebatang,",Bersimpang siur bayu menyiku;,"Jalan lurus luas terbentang,",Kenapa disusur jalan berliku.
Pantun_15530,"Terang bulan bagai diukir,",Tupai mengusik bunga durian;,"Apa pun nak buat perlu berfikir,",Agar hasilnya tidak menghampakan.
Pantun_15531,"Terang bulan bagai diukir,",Tupai mengusik bunga durian;,Kebaikan dicari sama difikir;,Sertakan doa diberikan dorongan.
Pantun_15532,"Kapal juragan sedang berlabuh,",Air dangkal untuk laluan;,"Kerja jangan suka bertangguh,",Usaha cekal bawa kejayaan.
Pantun_15533,"Terang bulan di sebalik awan,",Punggok merindu sedu dan sedan;,"Perlu positif demi kebaikan,",Pandang negatif sebagai sempadan.
Pantun_15534,"Ambil air dengan Che Syukri,",Sambil tersenyum dengan Che Hasnah;,"Hidup ini mesti pandai berdikari,",Agar nanti tidak mendatangkan masalah.
Pantun_15535,"Terang bulan bagai di diri,",Tupai mengusik durian;,"Rajin-rajinlah muhasabah diri,",Agar tidak menyesal di hari kemudian.
Pantun_15536,"Di pokok kapas sikunang-kunang,",Cahayanya biru dilihat si Baha;,"Gagal yang lepas jangan dikenang,",Rancang yang baru terus usaha.
Pantun_15537,"Dusun Pak Latif penuh durian,",Lebat bunganya lekat di batang;,"Perkara negatif bukan halangan,",Teladanikan ianya elakkan berulang.
Pantun_15538,"Terang bulan dipagar bintang,",Waktu malam terang cahaya;,"Kalau berfikir biarlah matang,",Supaya rumah tangga aman bahagia.
Pantun_15539,"Ikan gonjeng nyaman digoreng,",Kalau digoreng bau lemaknya;,"Orang dara jangan dikeyceng,",Kalau dikeyceng marah emaknya.
Pantun_15540,"Terang bulan bagai diukir,",Tupai mengusik bunga durian;,"Sesuatu pekerjaan perlu difikir,",Jangan menyesal dihari kemudian.
Pantun_15541,"Tajam pahat cantik diukir,","Alur berliku jajar selari,","Sebelum dibuat perlu difikir,",Agar tidak menyesal kemudian hari.
Pantun_15542,"Dulang berisi si apam balik,",Untuk hidangan calon menantu;,"Hilangkan sangsi fikirkan yang baik,",Sepanjang hidup bahagia selalu.
Pantun_15543,"Tupai mengusik bunga durian,",Luruh di mana tidak keruan;,"Tidak menyesal hari kemudian,",Jatuh kelana tiada kesampaian.
Pantun_15544,"Tupai mengusik bunga durian,",Kera menangis minta makan;,"Hidup kita mesti diteruskan,",Demi untuk masa hadapan.
Pantun_15545,"Tersayat kulit lalu berdarah,",Rasalah negeri tidak terukir;,"Sememang sulit menahan marah,",Pujuklah diri habiskan fikir.
Pantun_15546,"Terang bulan bagai diukir,",Tupai mengusik bunga durian;,"Sebarang perbuatan habiskan fikir,",Tidak menyesal hari kemudian.
Pantun_15907,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Ku kira puji seikhlas budi,",Rupanya lidah tidak bertulang.
Pantun_15908,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Pertama kasih kedua budi,",Ibu bapa paling disayang.
Pantun_15909,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kerana harta lenyapnya budi,",Hancur jahanam tidak dipandang.
Pantun_15910,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Puas sudah menanam budi,",Kekayaan juga dipandang orang.
Pantun_15911,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Jangan jemu menanam budi,",Ibarat pepatah pujangga didendang.
Pantun_15912,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Pusaka asli adalah budi,",Sehingga mati akan dikenang.
Pantun_15913,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Rindu kerana terhutang budi,",Jauh dikenang dekat disayang.
Pantun_15914,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Sentiasa amalkan hidup berbudi,",Kemana pergi senang berdagang.
Pantun_15915,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Hidup kalau suka berbudi,",Bila dah tiada jasamu dikenang.
Pantun_15916,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Tidak terkata indahnya budi,",Jauh terbenam tidak terpandang.
Pantun_15917,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Mari kita menyemai budi,",Bakti dihulur jasa dikenang.
Pantun_15918,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Puas sudah hamba berbudi,",Emas jua dipandang orang.
Pantun_15919,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kalau kita selalu berbudi,",Budi kita tetap dikenang.
Pantun_15920,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Bukan di mata nilainya budi,",Budi terbenam tidak didendang.
Pantun_15921,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Saling membantu murni peribadi,",Budi yang ikhlas tetap dikenang.
Pantun_15922,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Ikhlas hati menabur budi,",Hati riang walau tinggal seorang.
Pantun_15923,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Indah tampan kerana budi,",Budi jugalah dikenang orang.
Pantun_15924,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Rajin-rajinlah menabur budi,",Murah rezeki orang pun pandang.
Pantun_15925,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Hidup di dunia hanyalah sekali,",Jangan dijadi umpatan orang.
Pantun_15926,"Padi ditabur didalam bendang,",Anak ciak turun makan;,"Selalu berbudi kepada orang,",Perlukah kita mengharap balasan.
Pantun_15927,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kongsi harta cantik peribadi,",Kala diam pahala yang datang.
Pantun_15970,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Apalah sangat kita berbudi,",Wang dan emas dipandang orang.
Pantun_15971,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Biar hidup banyak berbudi,",Akan sentiasa dikenang orang.
Pantun_15972,"Marilah kita menanam padi,",Padi ditanam didalam bendang;,"Jika kita menabur budi,",Tidak perlu balasan orang.
Pantun_15973,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Hidup kita mesti berbudi,",Moga kita mati dikenang orang.
Pantun_15974,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Hidup kalau selalu berbudi,",Dihormati orang selalu dikenang.
Pantun_15975,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Puas sudah menabur budi,",Rupa juga dipandang orang.
Pantun_15976,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Hidup kita selalu berbudi,",Kemana pergi dikenang orang.
Pantun_15977,"Semua orang menanam padi,",Aku seorang menanam ubi;,"Kalau kita sering berbudi,",Allah akan memberi rezeki.
Pantun_15978,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Rajinlah kita menabur budi,",Hidup tenteram orang memandang.
Pantun_15979,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Selagi hidup biarlah berbudi,",Budi yang baik sentiasa dikenang.
Pantun_15980,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Ikhlas tiada dalam berbudi,",Harap balasan juga dipandang.
Pantun_15981,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Berbaktilah pada yang sudi,",Semoga hidupmu mnjadi cemerlang.
Pantun_15982,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Sungguh indahnya hidup berbudi,",Kemana pergi sentiasa dikenang.
Pantun_15983,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Ikhlas hati menabur budi,",Jangan mengharap pujian orang.
Pantun_15984,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Carilah teman berhati-hati,",Agar kita tidak menyesal nanti.
Pantun_15985,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Dalam kehidupan perlu berbudi,",Agar tidak dibenci orang.
Pantun_15986,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kalau kita sentiasa berbudi,",Pasti senang di masa mendatang.
Pantun_15987,"Mari kita menanam padi,","Padi ditanam di dalam bendang,","Hidup biar berbudi,",Budi pula dipandang orang.
Pantun_15988,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Selama hidup biar berbudi,",Kelak nanti dikenang orang.
Pantun_15989,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Kita hidup biarlah bebudi,",Barulah jasa dikenang orang.
Pantun_15990,"Marilah kita menanam padi,",Padi ditanam di dalam lading;,"Zaman dahulu memandang budi,",Zaman kini emas juga di pandang orang.
Pantun_15991,"Marilah kita menanam padi,",Padi ditanam di dalam ladang;,"Kepada tanah kita berbudi,",Hasilnya tidak pernah berkurang.
Pantun_15992,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Masa hidup kita berbudi,",Bila mati sentiasa dikenang.
Pantun_15993,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Apa guna kita berbudi,",Jika tidak dikasihi orang.
Pantun_15994,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Hidup biar bebudi,",Kemana pergi dikenang orang.
Pantun_15995,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kita hidup biar berbudi,",Kelak nanti dipandang orang.
Pantun_15996,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Orang berbahasa kita berbudi,",Biar sedikit tetap dipandang.
Pantun_15997,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Benih ditanam menjadi padi,",Kalau berbudi pasti dikenang.
Pantun_15998,"Marilah Kita menanam padi,",Padi ditanam di dalam bendang;,"Makin tunduk makin berisi,",Ada hasil dibawa pulang.
Pantun_15999,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Banyak sudah ku tabur budi,",Emas dan ringgit juga dipandang.
Pantun_16000,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Hidup ini banyakkan berbudi,",Bila mati nanti dikenang orang.
Pantun_16001,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Suburnya timun kacang dan bendi,",Indah sekali saat dipandang.
Pantun_16002,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Waspada dalam menabur budi,",Takut nanti kita kecundang.
Pantun_16003,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Rajin berusaha jatikan diri,",Berpeluh sedikit hasil segudang.
Pantun_16004,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Marilah kita menyemai budi,",Usah berdendam dengki dibuang.
Pantun_16005,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Semasa hidup taburlah budi,",Bila mati dikenang orang
Pantun_16006,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kalau kita baik budi,",Sampai kemati dikenang orang.
Pantun_16007,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Puas sudah ku tabur budi,",Wang ringgit juga dipandang orang.
Pantun_16008,"Mari lah kita menanam padi,",Padi ditanam di dalam bendang;,"Hari hari kita setia berbudi,",Apa kan daya harta juga dipandang orang.
Pantun_16009,"Dayung bersama tuan paduka,",Mencari rotan sampai ke mudik;,"Pintu gelanggang telah dibuka,",Bersama meriahkan pantun D’ Klasik.
Pantun_16010,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Semasa hidup taburlah budi,",Sampai kemati di kenang orang.
Pantun_16011,"Bendang menghijau padi menjadi,",Padi ditanam di dalam bendang;,"Tutur berbahasa cantik lah budi,",Supaya sentiasa di ingatan orang.
Pantun_16012,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kita hidup biarlah berbudi,",Sampai mati dikenang orang.
Pantun_16013,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Bersopan santun berbudi pekerti,",Kemana pergi disanjung orang.
Pantun_16014,"Mari kita menanam padi,",Padi dtanam di dalam bendang;,"Kepada tanah kita berbudi,",Moga berhasil di hari mendatang.
Pantun_16015,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Manis bahasa baik budi,",Rasa sedap mata memandang.
Pantun_16016,"Mari kita menanam padi,",Padi di tanam di dalam bendang;,"Ketika hidup tabur bakti,",Budi yg baik di kenang orang
Pantun_16017,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Jauh sengketa banyakkan berbudi,",Jiwa tenteram manis dipandang.
Pantun_16018,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Jasa yang baik penuh berbudi,",Kita senantiasa dikenang orang
Pantun_16019,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kalau hidup selalu berbudi,",Budi yg baik selalu di kenang.
Pantun_16020,"Mari kita menanam padi,",Padi ditanam di dalam bendang;,"Tanamkan sayang semaikan budi,",Pada ibubapa tetap dikenang.
Pantun_16021,"Mari kita menaman padi,",Padi ditanam di dalam bendang;,"Kalau kita menabur budi,",Insyaallah rezeki melimpah mendatang.
Pantun_16022,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Rupa menawan santun berbudi,",Ramai yang suka ramai yang sayang.
Pantun_16023,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Kalaulah ikhlas rajin berbudi,",Itulah rahsia rezeki diundang.
Pantun_16024,"Marilah kita menanam padi,",Padi ditanam didalam bendang;,"Puas sudah ku tanam budi,",Rupa nan cantik dipandang orang.
Pantun_16025,"Marilah kita menanam padi,",Padi ditanam didalam bendang;,"Hidup kita sentiasa berbudi,",Sepanjang zaman akan dikenang.
Pantun_16026,"Marilah kita menanam padi,",Padi di tanam di dalam bendang;,"Marilah amalkan hidup berbudi,",Jangan di harap balasannya orang.
Pantun_16027,"Marilah kita menanam padi,",Padi ditanam di dalam bendang;,"Tiada sengketa harmoni abadi,",Hidup tenteram bakti didendang.
Pantun_16028,"Mari kita menanam padi,",Padi tanam di dalam bendang;,"Hidup kita perlu berbudi,",Biar jasa dikenang orang
